9.83E+00
1.91E+01
2.27E+01
2.58E+01
3.34E+01
3.79E+01
4.45E+01
5.24E+01
5.49E+01
6.55E+01
8.33E+01
8.96E+01
9.24E+01
1.00E+02
1.15E+02
1.32E+02
1.45E+02
1.45E+02
1.54E+02
1.71E+02
1.79E+02
1.85E+02
2.01E+02
2.30E+02
2.39E+02
2.58E+02
2.77E+02
2.86E+02
2.97E+02
3.07E+02
3.37E+02
3.71E+02
3.85E+02
3.85E+02
3.80E+02
3.69E+02
3.44E+02
3.19E+02
2.94E+02
2.57E+02
2.35E+02
2.30E+02
2.18E+02
2.11E+02
2.05E+02
2.00E+02
1.99E+02
1.94E+02
1.89E+02
1.86E+02
1.88E+02
1.90E+02
1.81E+02
1.87E+02
1.82E+02
1.83E+02
1.83E+02
1.88E+02
1.85E+02
1.74E+02
1.68E+02
1.58E+02
1.45E+02
1.39E+02
1.28E+02
1.24E+02
1.21E+02
1.16E+02
1.12E+02
1.06E+02
1.01E+02
1.04E+02
1.03E+02
1.05E+02
9.57E+01
1.01E+02
1.01E+02
9.36E+01
9.31E+01
9.36E+01
9.82E+01
9.43E+01
9.33E+01
9.14E+01
9.09E+01
9.23E+01
9.09E+01
9.10E+01
9.72E+01
9.39E+01
9.38E+01
9.21E+01
9.31E+01
9.52E+01
9.41E+01
9.93E+01
9.84E+01
1.02E+02
9.80E+01
9.79E+01
9.90E+01
8.81E+01
8.57E+01
9.35E+01
8.75E+01
7.87E+01
8.62E+01
8.30E+01
8.98E+01
9.41E+01
1.01E+02
9.64E+01
1.00E+02
1.09E+02
1.09E+02
1.05E+02
1.05E+02
9.64E+01
9.59E+01
9.20E+01
7.98E+01
7.31E+01
6.98E+01
6.76E+01
6.10E+01
5.38E+01
5.19E+01
4.85E+01
5.01E+01
4.73E+01
4.67E+01
4.44E+01
4.11E+01
4.05E+01
4.16E+01
4.38E+01
4.14E+01
4.44E+01
4.15E+01
4.06E+01
4.46E+01
4.26E+01
4.44E+01
4.31E+01
4.28E+01
4.84E+01
4.27E+01
4.40E+01
4.71E+01
4.44E+01
4.47E+01
4.39E+01
4.56E+01
4.18E+01
4.10E+01
4.07E+01
4.14E+01
3.80E+01
3.59E+01
4.23E+01
3.81E+01
3.62E+01
3.48E+01
3.63E+01
3.48E+01
3.55E+01
3.45E+01
3.24E+01
3.35E+01
3.26E+01
3.09E+01
3.03E+01
3.28E+01
3.24E+01
3.24E+01
3.25E+01
3.40E+01
3.71E+01
3.60E+01
3.80E+01
3.67E+01
3.65E+01
4.22E+01
4.50E+01
4.06E+01
4.32E+01
4.53E+01
4.87E+01
5.18E+01
5.04E+01
5.06E+01
4.93E+01
4.98E+01
4.75E+01
4.98E+01
4.89E+01
4.24E+01
4.42E+01
4.59E+01
4.68E+01
4.22E+01
3.92E+01
4.32E+01
4.14E+01
4.19E+01
3.52E+01
3.26E+01
3.07E+01
2.93E+01
2.91E+01
2.94E+01
2.28E+01
2.14E+01
1.92E+01
1.86E+01
1.61E+01
1.57E+01
1.75E+01
1.54E+01
1.44E+01
1.46E+01
1.43E+01
1.36E+01
1.36E+01
1.29E+01
1.25E+01
1.22E+01
1.37E+01
1.31E+01
1.29E+01
1.46E+01
1.46E+01
1.50E+01
1.42E+01
1.38E+01
1.28E+01
1.33E+01
1.35E+01
1.29E+01
1.28E+01
1.26E+01
1.30E+01
1.23E+01
1.15E+01
1.21E+01
1.30E+01
1.28E+01
1.11E+01
1.13E+01
1.20E+01
1.39E+01
1.28E+01
1.24E+01
1.05E+01
1.11E+01
9.02E+00
1.10E+01
9.31E+00
1.08E+01
9.52E+00
1.12E+01
9.31E+00
1.10E+01
1.08E+01
9.98E+00
9.52E+00
8.24E+00
9.38E+00
9.40E+00
8.52E+00
9.32E+00
1.03E+01
9.12E+00
9.31E+00
8.74E+00
9.19E+00
9.75E+00
8.84E+00
8.97E+00
8.76E+00
7.44E+00
7.72E+00
9.45E+00
9.37E+00
7.98E+00
9.22E+00
8.21E+00
7.90E+00
8.12E+00
8.81E+00
7.16E+00
8.02E+00
7.75E+00
7.22E+00
8.38E+00
7.60E+00
8.40E+00
1.01E+01
7.82E+00
9.66E+00
9.12E+00
9.11E+00
9.43E+00
1.10E+01
1.08E+01
1.09E+01
1.04E+01
1.10E+01
1.20E+01
1.14E+01
1.12E+01
1.07E+01
1.29E+01
1.04E+01
1.22E+01
1.16E+01
1.24E+01
1.25E+01
1.23E+01
1.18E+01
1.18E+01
1.18E+01
1.09E+01
1.07E+01
1.07E+01
9.76E+00
9.74E+00
1.08E+01
1.07E+01
1.04E+01
9.80E+00
1.06E+01
9.46E+00
8.66E+00
8.82E+00
1.09E+01
1.12E+01
9.93E+00
1.05E+01
8.45E+00
9.59E+00
1.10E+01
1.09E+01
9.26E+00
9.65E+00
9.42E+00
8.86E+00
8.57E+00
9.07E+00
9.45E+00
8.62E+00
1.04E+01
9.47E+00
8.47E+00
9.20E+00
7.09E+00
8.68E+00
8.09E+00
6.95E+00
5.65E+00
6.47E+00
6.44E+00
7.33E+00
6.06E+00
5.17E+00
6.04E+00
6.69E+00
5.92E+00
4.69E+00
6.42E+00
6.02E+00
6.48E+00
4.72E+00
5.41E+00
5.86E+00
4.62E+00
5.68E+00
5.73E+00
5.96E+00
5.89E+00
6.53E+00
5.54E+00
5.03E+00
5.23E+00
3.80E+00
4.71E+00
4.67E+00
3.45E+00
4.76E+00
5.89E+00
5.06E+00
5.90E+00
5.01E+00
6.13E+00
5.38E+00
5.38E+00
5.48E+00
5.20E+00
5.44E+00
5.29E+00
4.32E+00
3.96E+00
5.73E+00
4.68E+00
5.39E+00
4.78E+00
4.54E+00
4.45E+00
5.27E+00
5.26E+00
5.60E+00
5.06E+00
5.87E+00
3.74E+00
4.86E+00
4.83E+00
4.46E+00
4.30E+00
4.23E+00
4.87E+00
4.89E+00
4.10E+00
3.71E+00
4.99E+00
4.86E+00
4.71E+00
5.05E+00
4.33E+00
3.97E+00
3.74E+00
4.06E+00
4.61E+00
4.14E+00
4.14E+00
3.77E+00
4.29E+00
4.12E+00
3.73E+00
4.00E+00
6.23E+00
4.22E+00
4.36E+00
4.78E+00
4.03E+00
4.94E+00
5.11E+00
5.43E+00
5.16E+00
5.94E+00
5.38E+00
5.97E+00
6.07E+00
5.96E+00
6.13E+00
5.44E+00
6.36E+00
7.25E+00
6.56E+00
7.08E+00
6.92E+00
7.74E+00
7.03E+00
6.26E+00
6.99E+00
7.40E+00
7.57E+00
7.85E+00
6.57E+00
6.48E+00
7.00E+00
7.54E+00
7.59E+00
7.33E+00
6.43E+00
7.30E+00
7.38E+00
6.98E+00
